p,eps,L,mu,c,episode,convergence
1.75,0.75,1.5,1.125,0.5*(1-eps),"[0.7322942625489378, 0.7227936588315487, 0.7118848884657927, 0.6997232632022734, 0.6864476102920155, 0.6721858133880503, 0.6570574757404818, 0.6411753263364158, 0.6246457338105368, 0.6075695599875982, 0.5900417213264336, 0.5721513129065393, 0.5539834943367017, 0.5356158882375953, 0.5171221640823768, 0.49857048616660504, 0.4800241077224998, 0.46154060123024065, 0.443173848901868]",True
1.75,0.75,1.5,1.125,0.25*(1-eps),"[0.7410912050516206, 0.7362555543768056, 0.7306560817258411, 0.7243535029936207, 0.7174006569380718, 0.7098450883432297, 0.7017303907668385, 0.6930979016913826, 0.6839870732862158, 0.6744351915410545, 0.6644783892015803, 0.6541514583275213, 0.643487853160326, 0.6325197544871078, 0.6212780129224407, 0.6097936705201156, 0.5980945864626066, 0.5862089531888937, 0.5741633944236875]",True
1.75,0.95,0.5,0.0,2*(1-eps),"[0.24904734185993702, 0.24852731075829101, 0.2479227064417222, 0.2472391072038064, 0.2464811943344479, 0.24565305871169804, 0.2447584327864124, 0.24380074845149302, 0.24278320549364193, 0.24170889013211627, 0.24058069757039466, 0.23940148231947594, 0.238173890055196, 0.23690057289559574, 0.23558402167154324, 0.23422676261235886, 0.23283123368722203, 0.2313996421312229, 0.2299343051386988]",True
1.75,0.95,0.5,0.0,1.5*(1-eps),"[0.24928482372645566, 0.24889384894059793, 0.24843877977793563, 0.24792358780934345, 0.2473515757413659, 0.2467255659581044, 0.2460481083982523, 0.2453215240817327, 0.2445480510519828, 0.2437296697584795, 0.2428683582438241, 0.24196594687880613, 0.24102425614047038, 0.24004498106348984, 0.2390298990561244, 0.2379804767631626, 0.23689848141803693, 0.2357852817677005, 0.2346425311323431]",True
1.75,0.95,0.5,0.0,1*(1-eps),"[0.24952275855419614, 0.24926147129367257, 0.24895701924754343, 0.2486118847776268, 0.24822812319288248, 0.24780745672031196, 0.24735143279964458, 0.24686143343681213, 0.24633872955251132, 0.24578454583685078, 0.24519992914005936, 0.2445859356426742, 0.2439436963418762, 0.24327406688078673, 0.24257801807095308, 0.24185648104728416, 0.24111033046984087, 0.2403404555605246, 0.23954763349677916]",True
1.75,0.95,0.5,0.0,0.5*(1-eps),"[0.24976115217790112, 0.24963019197137742, 0.24947741716280322, 0.24930400859381835, 0.24911090718467827, 0.2488988901013364, 0.24866865603296087, 0.2484207951626781, 0.24815584214818553, 0.24787434782110843, 0.2475766627835837, 0.24726333604516806, 0.2469346817090066, 0.2465911769830376, 0.24623304926855047, 0.24586078968449454, 0.2454746671755282, 0.2450750342896359, 0.244662250434754]",True
1.75,0.95,0.5,0.0,0.25*(1-eps),"[0.24988051740183548, 0.24981495485317498, 0.24973843468557388, 0.24965151608578157, 0.24955465376259264, 0.24944822233792577, 0.24933255389611925, 0.24920788055977394, 0.2490745015822755, 0.24893262857254056, 0.24878244397091342, 0.24862413412425485, 0.24845786953618132, 0.24828387604653762, 0.2481021953593802, 0.24791312783847183, 0.24771667427209143, 0.247513011486712, 0.24730231847602685]",True
1.75,0.95,0.5,0.25,2*(1-eps),"[0.24904621484466263, 0.24852479159468013, 0.24791785446995995, 0.247230677208198, 0.2464675987345287, 0.2456323997793619, 0.2447284248545823, 0.24375874096097755, 0.2427262222700277, 0.24163352542370267, 0.2404832147510513, 0.23927773828363005, 0.23801944725437246, 0.2367105833097016, 0.23535336771909107, 0.23394991993340958, 0.23250231976522728, 0.2310125980207517, 0.22948272503956949]",True
1.75,0.95,0.5,0.25,1.5*(1-eps),"[0.24928419309680588, 0.24889243439868414, 0.2484360462461857, 0.2479188273125598, 0.2473438836269156, 0.24671383413533163, 0.2460310743400038, 0.24529763811172195, 0.24451557426207055, 0.24368664202655202, 0.24281256169515672, 0.24189500168523229, 0.2409354610822486, 0.23993556914524874, 0.23889665104034202, 0.2378201941749147, 0.23670756736848708, 0.23556006304426783, 0.2343789943317624]",True
1.75,0.95,0.5,0.25,1*(1-eps),"[0.24952248496755527, 0.24926084756828923, 0.24895579675157792, 0.24860975637844793, 0.2482246773656552, 0.24780222382544756, 0.2473437944234246, 0.24685070734372017, 0.24632412990194327, 0.24576512046032428, 0.2451747014698386, 0.24455379158623056, 0.24390334829118557, 0.2432242038237743, 0.24251721874756477, 0.24178310302401607, 0.24102272413132886, 0.24023678077278254, 0.23942606569251434]",True
1.75,0.95,0.5,0.25,0.5*(1-eps),"[0.24976107916607754, 0.24963003680957452, 0.24947711610403336, 0.2493034753097131, 0.2491100462746505, 0.24889757412434665, 0.24866673598638595, 0.2484180856626949, 0.24815216046463429, 0.2478694086953676, 0.24757027294726608, 0.24725514541148064, 0.24692439819382409, 0.2465783786180218, 0.24621746765009808, 0.24584191142713716, 0.24545208146984254, 0.24504824926227378, 0.24463067396715957]",True
1.75,0.95,0.5,0.25,0.25*(1-eps),"[0.24988049704369877, 0.24981492225629712, 0.2497383682134136, 0.2496513971545851, 0.24955444678245436, 0.24944790194991293, 0.2493320713626245, 0.24920721480927338, 0.24907358395879942, 0.24893138796910283, 0.24878081794147283, 0.24862204791699324, 0.24845528920815727, 0.24828063908768486, 0.2480982651733739, 0.247908249214541, 0.24771093405241154, 0.24750620628958933, 0.24729421197944962]",True
1.75,0.95,0.5,0.375,2*(1-eps),"[0.24904566936366038, 0.24852357386027477, 0.24791545810106783, 0.24722645088157214, 0.2464607870000331, 0.2456220193440807, 0.2447133295498188, 0.243737589329266, 0.24269749167501248, 0.24159545317034345, 0.2404339215618069, 0.23921509712099956, 0.23794113187526528, 0.23661411326614315, 0.23523603898804096, 0.23380883304031694, 0.232334496335935, 0.23081478774720854, 0.22925157196452176]",True
1.75,0.95,0.5,0.375,1.5*(1-eps),"[0.24928390025657982, 0.2488917709544598, 0.24843473080387407, 0.24791645128826026, 0.2473400188534315, 0.24670797909409659, 0.24602250705638476, 0.24528565271247238, 0.24449922276631156, 0.24366495904062532, 0.24278446471239817, 0.24185917612965058, 0.24089061638089324, 0.23988013960857926, 0.23882917770401751, 0.2377388757491739, 0.23661060286056246, 0.23544548378615124, 0.23424478397073553]",True
1.75,0.95,0.5,0.375,1*(1-eps),"[0.24952236567039943, 0.24926053820999108, 0.24895524333909266, 0.24860871159282574, 0.24822298546895052, 0.24779960483812505, 0.2473399645539156, 0.24684530916357494, 0.2463167655910598, 0.24575534409848282, 0.24516198929015579, 0.24453760876950534, 0.2438830619011314, 0.24319911040874595, 0.24248651452334782, 0.24174607871050766, 0.24097849454202497, 0.24018439962226762, 0.23936448356242898]",True
1.75,0.95,0.5,0.375,0.5*(1-eps),"[0.24976105766670115, 0.24962999309964629, 0.24947697614628256, 0.2493032458705228, 0.24910961794889563, 0.24889694969676776, 0.24866577474585638, 0.24841676455239148, 0.24815031847438526, 0.24786692931931603, 0.24756705034763857, 0.24725101199993213, 0.24691924795504416, 0.24657196478896512, 0.24620961893122614, 0.24583242043157633, 0.24544068337539107, 0.24503470623457582, 0.2446147449816213]",True
1.75,0.95,0.5,0.375,0.25*(1-eps),"[0.24988050091464192, 0.24981490338368675, 0.24973835559514862, 0.2496513343145561, 0.24955434892957287, 0.249447745265476, 0.24933186633894364, 0.24920690709189122, 0.24907313512973137, 0.248930783972331, 0.2487800308663675, 0.24862103392178597, 0.24845397759202806, 0.24827901957997706, 0.24809628100342618, 0.24790593293958893, 0.2477080880934905, 0.24750278308847437, 0.24729022953755836]",True
1.75,0.95,1.0,0.0,2*(1-eps),"[0.49809466475937453, 0.49705463116058063, 0.495845338776715, 0.49447820328351644, 0.49296228263117553, 0.49130611902542826, 0.4895167651690954, 0.4876014972532842, 0.4855663906667174, 0.48341780088955527, 0.4811614274171574, 0.4788029574636417, 0.47634760234689966, 0.47380112106537453, 0.4711681005654443, 0.4684536226276428, 0.4656624100377985, 0.4627992872984637, 0.4598685672481286]",True
1.75,0.95,1.0,0.0,1.5*(1-eps),"[0.49856961492429, 0.49778771211698003, 0.4968775722643155, 0.4958471804209647, 0.49470309676370944, 0.4934511217520233, 0.49209611599182385, 0.4906430478293218, 0.4890960038563678, 0.48745927417128665, 0.4857366432666364, 0.4839319242734952, 0.48204842425585914, 0.480090017008589, 0.4780596420514093, 0.4759609521266132, 0.4737967534831993, 0.47157040290583896, 0.46928514770997887]",True
1.75,0.95,1.0,0.0,1*(1-eps),"[0.4990454669585819, 0.4985229419958354, 0.49791400191270246, 0.49722369789209786, 0.49645624847734726, 0.4956149300506317, 0.4947028509523105, 0.4937227817966667, 0.4926774751183926, 0.491568925918082, 0.49039981119825, 0.48917186254953776, 0.4878872860301095, 0.48654808183714243, 0.48515592889321746, 0.4837129560480944, 0.4822204520394847, 0.48068095387263565, 0.4790952440272188]",True
1.75,0.95,1.0,0.0,0.5*(1-eps),"[0.49952225031988295, 0.49926035495687354, 0.49895480984434976, 0.4986080096712986, 0.4982217940540152, 0.4977977581916272, 0.4973373157388702, 0.49684147981008514, 0.4963116748287138, 0.4957485772245943, 0.49515331860674555, 0.49452647366300817, 0.49386935639453156, 0.4931823542887373, 0.4924660718812455, 0.491721536073434, 0.4909494004794115, 0.49014995857038235, 0.4893244604586232]",True
1.75,0.95,1.0,0.0,0.25*(1-eps),"[0.49976102515886406, 0.49962989564966814, 0.49947686329366064, 0.49930301356792145, 0.4991092688259116, 0.4988964316091855, 0.49866508634526835, 0.4984156801513252, 0.4981489258292679, 0.4978651370388594, 0.4975648141710851, 0.49724821000371094, 0.49691563002355127, 0.49656771133064087, 0.4962044294465983, 0.49582619186575655, 0.4954332405282196, 0.4950258621155997, 0.4946045407080215]",True
1.75,0.95,1.0,0.5,2*(1-eps),"[0.4980924062922039, 0.4970495277575339, 0.4958356823947296, 0.4944612939417482, 0.49293520829178084, 0.4912647834973872, 0.4894568119512601, 0.4875174892479011, 0.48545238813624997, 0.4832668539340414, 0.4809663368853534, 0.4785554205469531, 0.47603870766657086, 0.4734210079089469, 0.47070671294380945, 0.4678995986831863, 0.4650046291586644, 0.4620251013834555, 0.45896537451479247]",True
1.75,0.95,1.0,0.5,1.5*(1-eps),"[0.49856836282727446, 0.49778480630780647, 0.49687204282953223, 0.49583758290988184, 0.4946877575086369, 0.4934276908843313, 0.49206205411830584, 0.4905952635138015, 0.4890310957218259, 0.48737309985926447, 0.4856251292959872, 0.4837899731177898, 0.48187093756182076, 0.47987102453716846, 0.47779316264752497, 0.47564028098233896, 0.4734149419696796, 0.4711201680519386, 0.4687578954657141]",True
1.75,0.95,1.0,0.5,1*(1-eps),"[0.49904494187834053, 0.498521634293831, 0.4979115411103157, 0.49721950848481483, 0.4964493354422743, 0.4956044174185199, 0.4946875707435252, 0.49370131940436524, 0.49264820594430947, 0.4915302252301089, 0.4903493617613801, 0.4891075023299307, 0.4878066992217855, 0.4864484535359155, 0.48503445002087664, 0.48356624515750707, 0.48204542638270614, 0.48047352648632685, 0.4788521510697264]",True
1.75,0.95,1.0,0.5,0.5*(1-eps),"[0.4995221395704297, 0.4992600022444015, 0.49895418733015806, 0.4986068727477544, 0.49822004246728263, 0.49779510665972104, 0.4973334502766448, 0.4968361182828543, 0.49630432609864333, 0.4957388230487123, 0.4951405371006015, 0.4945103165778602, 0.4938486541972435, 0.49315682504746966, 0.4924349450969896, 0.4916837287643067, 0.4909041575479158, 0.4900964861485067, 0.48926120934731976]",True
1.75,0.95,1.0,0.5,0.25*(1-eps),"[0.49976096919485724, 0.4996298222055327, 0.4994767195284716, 0.4993027490693784, 0.49910884755385015, 0.4988957709672271, 0.49866407605108226, 0.49841440061701425, 0.4981471499514725, 0.49786268478207657, 0.49756158385640714, 0.49724410293146215, 0.4969105742300808, 0.4965612469261279, 0.49619647623716195, 0.4958165283391683, 0.4954218550075167, 0.4950123706747106, 0.4945882520490789]",True
1.75,0.95,1.0,0.75,2*(1-eps),"[0.49809127824426824, 0.4970470538339865, 0.4958308280501783, 0.4944528873945457, 0.4929215416623918, 0.49124401772637627, 0.4894266087183079, 0.4874750898011302, 0.4853949324246694, 0.48319084792993167, 0.4808678204732162, 0.47843015993734067, 0.4758821996075334, 0.4732281782793103, 0.47047197351671666, 0.46761765044949605, 0.464668991500892, 0.46162944946910633, 0.4585029153907317]",True
1.75,0.95,1.0,0.75,1.5*(1-eps),"[0.49856772502523294, 0.4977834166884507, 0.49686933178100295, 0.49583282431877757, 0.49467998558507736, 0.49341591504090726, 0.49204496470964615, 0.49057130008397715, 0.48899845713608425, 0.48732975273393725, 0.48556884898059777, 0.4837183501517473, 0.48178120839249033, 0.4797603625045558, 0.4776582971771891, 0.47547772666488536, 0.47322098652614164, 0.4708909245634746, 0.4684896536724386]",True
1.75,0.95,1.0,0.75,1*(1-eps),"[0.4990446686362832, 0.4985210554899658, 0.4979103686425144, 0.4972173450259303, 0.4964458836597766, 0.49559916080378763, 0.49467988950283415, 0.493690545555396, 0.49263357242419575, 0.49151057459407455, 0.49032401512676776, 0.489075195015766, 0.487766104073752, 0.48639817276579983, 0.4849729859073722, 0.48349208069958366, 0.48195693734020567, 0.48036875193750644, 0.4787290189351488]",True
1.75,0.95,1.0,0.75,0.5*(1-eps),"[0.49952208970696493, 0.499259906937782, 0.4989539062809008, 0.49860640246007276, 0.49821919275545207, 0.49779380221364844, 0.4973315057509253, 0.49683338025050583, 0.4963005118349642, 0.49573385716294105, 0.49513398849478957, 0.4945020130092209, 0.4938384255705891, 0.4931439233780752, 0.49241911617472295, 0.4916644807312706, 0.49088139163759886, 0.4900693241212537, 0.4892295597494638]",True
1.75,0.95,1.0,0.75,0.25*(1-eps),"[0.49976098035604505, 0.49962979249760475, 0.4994766188415174, 0.49930263986307666, 0.49910865109029784, 0.49889545153614717, 0.4986636353304803, 0.49841370711950417, 0.4981462070411475, 0.49786145806708454, 0.49755993161940903, 0.49724199897202515, 0.4969077194886431, 0.49655799272822526, 0.49619245754437097, 0.49581168030200035, 0.4954160877737561, 0.49500530279308813, 0.4945803635414421]",True
1.75,0.95,1.5,0.0,2*(1-eps),"[0.7471420116328422, 0.7455817750410323, 0.7437679390424335, 0.7417173077586466, 0.7394435248446041, 0.7369589239920901, 0.7342752463927853, 0.7314019420739941, 0.728349624016428, 0.7251265179138465, 0.7217416397495473, 0.7182041055172389, 0.714521662948181, 0.7107016663521454, 0.7067520757269824, 0.7026803538136199, 0.6984931524461755, 0.6941987841130469, 0.6898029184722086]",True
1.75,0.95,1.5,0.0,1.5*(1-eps),"[0.7478544479096945, 0.7466815702215895, 0.7453161485977954, 0.7437707508443265, 0.7420546128194732, 0.7401765765111799, 0.738144331558543, 0.7359645668291981, 0.7336437510869974, 0.7311885826181205, 0.728605055142873, 0.7258977311212466, 0.7230727456993487, 0.7201349981942011, 0.71708945103592, 0.7139411617676098, 0.7106953067895315, 0.7073559424053246, 0.7039275585864606]",True
1.75,0.95,1.5,0.0,1*(1-eps),"[0.7485682503547808, 0.7477844286783633, 0.7468707892601244, 0.7458355848544411, 0.7446840858866235, 0.7434220257169041, 0.7420539673704506, 0.7405842517903578, 0.7390162084359555, 0.737353294886504, 0.7355993045061857, 0.7337574109808143, 0.7318310136706601, 0.7298221170664945, 0.7277339969473126, 0.7255692062590019, 0.7233305867336187, 0.7210211142218041, 0.7186428742243138]",True
1.75,0.95,1.5,0.0,0.5*(1-eps),"[0.7492834057624886, 0.748890411519353, 0.74843219628697, 0.7479118754578233, 0.7473325983617268, 0.746696630081561, 0.7460058810048832, 0.7452620689399126, 0.7444673093779268, 0.7436227571118961, 0.7427295845910719, 0.7417897711553189, 0.7408040171437914, 0.7397732148860089, 0.7386991528291699, 0.7375820914080081, 0.7364237319902712, 0.7352250434635083, 0.7339864095862711]",True
1.75,0.95,1.5,0.0,0.25*(1-eps),"[0.7496415074803634, 0.749444757825986, 0.7492152462866644, 0.7489544251267498, 0.748663840365306, 0.7483445430144116, 0.7479975093055213, 0.7476234582732196, 0.7472231564290263, 0.7467977718502512, 0.7463471865947032, 0.7458721597075094, 0.74537317699684, 0.7448512038956693, 0.7443061084102125, 0.7437389691708977, 0.7431500271402939, 0.7425388566213036, 0.7419068678281222]",True
1.75,0.95,1.5,0.75,2*(1-eps),"[0.7471385670445535, 0.7455743549110728, 0.7437533596672217, 0.7416920022564265, 0.7394025767104544, 0.7368971919200168, 0.7341851330542746, 0.7312760103703733, 0.7281782888941372, 0.7249001198009077, 0.7214495354749912, 0.7178329065537475, 0.7140582182479565, 0.7101316402500307, 0.7060594704346866, 0.701849373011001, 0.6975067981094378, 0.6930378745931557, 0.6884476516145949]",True
1.75,0.95,1.5,0.75,1.5*(1-eps),"[0.7478524954924366, 0.7466772724435266, 0.7453079835323477, 0.7437564354420448, 0.7420315213980009, 0.7401414103430117, 0.7380929912620224, 0.7358926750989315, 0.7335466267655162, 0.7310597809854538, 0.7284376094444879, 0.7256848799412031, 0.7228064022797183, 0.7198064007164255, 0.7166893583391569, 0.7134598889517975, 0.7101225495282085, 0.7066802242119228, 0.7031370147644189]",True
1.75,0.95,1.5,0.75,1*(1-eps),"[0.7485673425150381, 0.7477824784314555, 0.7468671832098094, 0.7458290994167638, 0.7446740238436051, 0.7434063274171335, 0.7420312773894274, 0.7405517859414384, 0.7389722059178813, 0.7372950540781698, 0.7355237970987876, 0.7336610349338718, 0.7317098070537682, 0.7296720198868294, 0.7275516070401217, 0.7253492760910484, 0.7230681696205868, 0.7207096996469614, 0.7182781102801579]",True
1.75,0.95,1.5,0.75,0.5*(1-eps),"[0.7492831546996308, 0.7488900333489, 0.7484312969289856, 0.7479102900204821, 0.7473299468682426, 0.7466925084702916, 0.7460000643805595, 0.7452540552009772, 0.7444564944742799, 0.7436081564922188, 0.7427102460355915, 0.7417652592272086, 0.7407731288931523, 0.7397352428279731, 0.7386523182236974, 0.737525227744697, 0.7363558366111936, 0.7351441573908213, 0.7338916250706848]",True
1.75,0.95,1.5,0.75,0.25*(1-eps),"[0.7496414854422953, 0.7494447032349237, 0.7492150178340811, 0.7489540633684952, 0.7486632273099716, 0.748343512765574, 0.7479960458918792, 0.7476215242207095, 0.7472203514050578, 0.7467939489281997, 0.7463422299515219, 0.7458660328791984, 0.7453656110337117, 0.7448418395151537, 0.7442948240907846, 0.7437247586097789, 0.7431325226004132, 0.7425179977024088, 0.7418824649558601]",True
